GeneID,unknown
ENSG00000130649,63
ENSG00000130653,608
ENSG00000130656,21
ENSG00000130669,1851
ENSG00000130675,8
ENSG00000130684,2787
ENSG00000130695,2005
ENSG00000130699,3069
ENSG00000130700,0
ENSG00000130701,0
ENSG00000130702,1732
ENSG00000130703,25032
ENSG00000130706,15687
ENSG00000130707,22
ENSG00000130711,1
ENSG00000130713,3081
ENSG00000130714,2741
ENSG00000130717,4908
ENSG00000130720,10
ENSG00000130723,20789
ENSG00000130724,40651
ENSG00000130725,19461
ENSG00000130726,22740
ENSG00000130731,3830
ENSG00000130733,5292
ENSG00000130734,7003
ENSG00000130741,33053
ENSG00000130748,4000
ENSG00000130749,9809
ENSG00000130751,20
ENSG00000130755,78684
ENSG00000130758,2734
ENSG00000130762,4
ENSG00000130764,7455
ENSG00000130766,4202
ENSG00000130768,255
ENSG00000130770,5175
ENSG00000130772,6684
ENSG00000130775,103885
ENSG00000130779,14047
ENSG00000130783,111
ENSG00000130787,3410
ENSG00000130803,4682
ENSG00000130810,460
ENSG00000130811,30608
ENSG00000130812,437
ENSG00000130813,7464
ENSG00000130816,6186
ENSG00000130818,1939
ENSG00000130821,27321
ENSG00000130822,86
ENSG00000130826,3881
ENSG00000130827,1316
ENSG00000130829,0
ENSG00000130830,121488
ENSG00000130844,850
ENSG00000130856,992
ENSG00000130876,25
ENSG00000130881,3595
ENSG00000130921,1220
ENSG00000130935,3666
ENSG00000130939,11524
ENSG00000130940,2144
ENSG00000130943,15
ENSG00000130948,26
ENSG00000130950,2
ENSG00000130956,960
ENSG00000130957,0
ENSG00000130958,2775
ENSG00000130962,66
ENSG00000130985,49219
ENSG00000130988,0
ENSG00000130997,136
ENSG00000131013,3374
ENSG00000131015,27
ENSG00000131016,185
ENSG00000131018,13276
ENSG00000131019,18
ENSG00000131023,3188
ENSG00000131037,382
ENSG00000131042,70453
ENSG00000131043,4320
ENSG00000131044,13
ENSG00000131050,0
ENSG00000131051,44658
ENSG00000131055,0
ENSG00000131059,0
ENSG00000131061,2781
ENSG00000131067,1850
ENSG00000131068,4
ENSG00000131069,8525
ENSG00000131080,36
ENSG00000131089,1368
ENSG00000131094,6
ENSG00000131095,38
ENSG00000131096,12
ENSG00000131097,3
ENSG00000131100,24786
ENSG00000131115,1718
ENSG00000131116,4089
ENSG00000131126,14
ENSG00000131127,965
ENSG00000131142,9
ENSG00000131143,42023
ENSG00000131148,4189
ENSG00000131149,3640
ENSG00000131153,566
ENSG00000131165,29569
ENSG00000131171,45077
ENSG00000131174,2886
ENSG00000131183,31
ENSG00000131187,1293
ENSG00000131188,2532
ENSG00000131196,5041
ENSG00000131203,209
ENSG00000131233,4
ENSG00000131236,238158
ENSG00000131238,100080
ENSG00000131242,19696
ENSG00000131263,11602
ENSG00000131264,4
ENSG00000131269,2484
ENSG00000131323,5710
ENSG00000131351,1226
ENSG00000131355,25769
ENSG00000131368,3889
ENSG00000131370,16356
ENSG00000131373,1783
ENSG00000131374,7631
ENSG00000131375,2923
ENSG00000131378,4459
ENSG00000131379,91
ENSG00000131381,4638
ENSG00000131386,2
ENSG00000131389,106201
ENSG00000131398,1228
ENSG00000131400,142
ENSG00000131408,24842
ENSG00000131409,4
ENSG00000131435,1
ENSG00000131437,819
ENSG00000131446,95762
ENSG00000131459,20
ENSG00000131462,1968
ENSG00000131467,18935
ENSG00000131469,46224
ENSG00000131470,831
ENSG00000131471,2437
ENSG00000131473,13696
ENSG00000131475,6958
ENSG00000131477,1
ENSG00000131480,2301
ENSG00000131482,0
ENSG00000131495,9174
ENSG00000131503,1057
ENSG00000131504,44998
ENSG00000131507,22213
ENSG00000131508,19682
ENSG00000131558,6484
ENSG00000131584,9920
ENSG00000131591,1363
ENSG00000131620,0
ENSG00000131626,10969
ENSG00000131634,1808
ENSG00000131650,28
ENSG00000131652,4071
ENSG00000131653,14951
ENSG00000131668,0
ENSG00000131669,49369
ENSG00000131686,65
ENSG00000131697,1602
ENSG00000131711,12
ENSG00000131721,0
ENSG00000131724,36658
ENSG00000131725,3147
ENSG00000131730,3
ENSG00000131732,2337
ENSG00000131737,0
ENSG00000131738,4
ENSG00000131746,43
ENSG00000131747,1545
ENSG00000131748,18241
ENSG00000131759,67520
ENSG00000131771,22
ENSG00000131773,33
ENSG00000131778,3463
ENSG00000131779,3711
ENSG00000131781,683
ENSG00000131788,2616
ENSG00000131791,2145
ENSG00000131808,4
ENSG00000131828,5863
ENSG00000131831,116
ENSG00000131844,2616
ENSG00000131845,927
ENSG00000131848,359
ENSG00000131849,283
ENSG00000131864,4
ENSG00000131871,3451
ENSG00000131873,12674
ENSG00000131876,2923
ENSG00000131899,2854
ENSG00000131910,0
ENSG00000131914,0
ENSG00000131931,1871
ENSG00000131941,33
ENSG00000131943,2860
ENSG00000131944,439
ENSG00000131951,0
ENSG00000131966,8791
ENSG00000131969,82
ENSG00000131979,5544
ENSG00000131981,66742
ENSG00000132000,100
ENSG00000132002,16487
ENSG00000132003,1157
ENSG00000132004,557
ENSG00000132005,7567
ENSG00000132010,93
ENSG00000132016,209
ENSG00000132017,10723
ENSG00000132024,6396
ENSG00000132026,0
ENSG00000132031,0
ENSG00000132109,18759
ENSG00000132122,732
ENSG00000132128,7881
ENSG00000132141,87
ENSG00000132153,6109
ENSG00000132155,65769
ENSG00000132164,2
ENSG00000132170,493
ENSG00000132182,13647
ENSG00000132185,2430
ENSG00000132196,1288
ENSG00000132199,1610
ENSG00000132205,31950
ENSG00000132207,12
ENSG00000132254,3326
ENSG00000132256,3431
ENSG00000132259,100
ENSG00000132274,34906
ENSG00000132275,3203
ENSG00000132286,3027
ENSG00000132294,9458
ENSG00000132297,4
ENSG00000132300,3956
ENSG00000132305,8851
ENSG00000132313,1958
ENSG00000132321,10
ENSG00000132323,4173
ENSG00000132326,2005
ENSG00000132329,80
ENSG00000132330,500
ENSG00000132334,38343
ENSG00000132341,15285
ENSG00000132356,12639
ENSG00000132357,8811
ENSG00000132359,26932
ENSG00000132361,4825
ENSG00000132376,19309
ENSG00000132382,3248
ENSG00000132383,8765
ENSG00000132386,488
ENSG00000132388,10206
ENSG00000132394,2409
ENSG00000132405,33967
ENSG00000132406,1434
ENSG00000132423,336
ENSG00000132424,20660
ENSG00000132429,4
ENSG00000132432,6248
ENSG00000132434,1369
ENSG00000132436,353
ENSG00000132437,1
ENSG00000132446,4
ENSG00000132463,9158
ENSG00000132464,858
ENSG00000132465,45731
ENSG00000132466,6505
ENSG00000132467,3819
ENSG00000132470,3155
ENSG00000132471,95464
ENSG00000132475,259540
ENSG00000132478,3192
ENSG00000132481,354
ENSG00000132485,9666
ENSG00000132507,41875
ENSG00000132510,70200
ENSG00000132514,3226
ENSG00000132517,12
ENSG00000132518,55
ENSG00000132522,3212
ENSG00000132530,7812
ENSG00000132535,4000
ENSG00000132541,647
ENSG00000132549,6727
ENSG00000132554,0
ENSG00000132561,448
ENSG00000132563,73
ENSG00000132570,1077
ENSG00000132581,10978
ENSG00000132589,201402
ENSG00000132591,3508
ENSG00000132600,2849
ENSG00000132603,2532
ENSG00000132604,4947
ENSG00000132612,7847
ENSG00000132613,427
ENSG00000132622,12
ENSG00000132623,315
ENSG00000132631,4
ENSG00000132635,4354
ENSG00000132639,3
ENSG00000132640,681
ENSG00000132646,5502
ENSG00000132661,1353
ENSG00000132664,1017
ENSG00000132669,2795
ENSG00000132670,11984
ENSG00000132671,0
ENSG00000132676,11576
ENSG00000132677,2
ENSG00000132680,6484
ENSG00000132681,102
ENSG00000132688,7
ENSG00000132692,6
ENSG00000132693,0
ENSG00000132694,19546
ENSG00000132698,22
ENSG00000132702,2
ENSG00000132703,4
ENSG00000132704,1343
ENSG00000132716,14592
ENSG00000132718,5122
ENSG00000132740,3943
ENSG00000132744,63
ENSG00000132746,5
ENSG00000132749,1521
ENSG00000132763,746
ENSG00000132768,1922
ENSG00000132773,1001
ENSG00000132780,6951
ENSG00000132781,1536
ENSG00000132792,5683
ENSG00000132793,34
ENSG00000132801,902
ENSG00000132819,154780
ENSG00000132821,19
ENSG00000132823,16551
ENSG00000132824,37319
ENSG00000132825,10349
ENSG00000132837,16
ENSG00000132840,0
ENSG00000132842,9089
ENSG00000132846,563
ENSG00000132849,896
ENSG00000132854,0
ENSG00000132855,0
ENSG00000132872,0
ENSG00000132874,47
ENSG00000132879,2393
ENSG00000132881,280
ENSG00000132906,3897
ENSG00000132911,4
ENSG00000132912,8240
ENSG00000132915,1
ENSG00000132932,68
ENSG00000132938,11
ENSG00000132950,1865
ENSG00000132952,2656
ENSG00000132953,1952
ENSG00000132958,6
ENSG00000132963,7534
ENSG00000132964,1821
ENSG00000132965,95992
ENSG00000132970,91
ENSG00000132972,6
ENSG00000132975,0
ENSG00000133019,16
ENSG00000133020,0
ENSG00000133026,91
ENSG00000133027,1156
ENSG00000133028,5203
ENSG00000133030,10802
ENSG00000133048,31084
ENSG00000133055,182
ENSG00000133056,1659
ENSG00000133059,4082
ENSG00000133063,4159
ENSG00000133065,1480
ENSG00000133067,868
ENSG00000133069,23714
ENSG00000133083,0
ENSG00000133101,375
ENSG00000133103,1359
ENSG00000133104,6490
ENSG00000133105,3
ENSG00000133106,3868
ENSG00000133107,4
ENSG00000133110,0
ENSG00000133111,597
ENSG00000133112,397895
ENSG00000133114,2653
ENSG00000133115,0
ENSG00000133116,255
ENSG00000133119,791
ENSG00000133121,91
ENSG00000133124,4
ENSG00000133131,327
ENSG00000133134,318
ENSG00000133135,0
ENSG00000133138,132
ENSG00000133142,1041
ENSG00000133169,487
ENSG00000133193,28644
ENSG00000133195,3806
ENSG00000133216,623
ENSG00000133226,11204
ENSG00000133243,12480
ENSG00000133246,40377
ENSG00000133247,1994
ENSG00000133250,2712
ENSG00000133256,659
ENSG00000133265,2837
ENSG00000133275,41700
ENSG00000133302,2007
ENSG00000133313,14222
ENSG00000133315,225
ENSG00000133316,2973
ENSG00000133317,1881
ENSG00000133318,151210
ENSG00000133321,7777
ENSG00000133328,73
ENSG00000133392,837
ENSG00000133393,2261
ENSG00000133398,2822
ENSG00000133401,40
ENSG00000133422,4395
ENSG00000133424,338
ENSG00000133433,2
ENSG00000133454,25
ENSG00000133460,606
ENSG00000133466,1372
ENSG00000133475,1
ENSG00000133477,99
ENSG00000133488,184
ENSG00000133561,22721
ENSG00000133574,38866
ENSG00000133597,2513
ENSG00000133606,131530
ENSG00000133612,4235
ENSG00000133619,1329
ENSG00000133627,581
ENSG00000133636,0
ENSG00000133639,85634
ENSG00000133640,0
ENSG00000133641,1283
ENSG00000133657,9903
ENSG00000133661,119
ENSG00000133665,4
ENSG00000133678,2005
ENSG00000133687,3498
ENSG00000133703,13584
ENSG00000133704,7155
ENSG00000133706,6916
ENSG00000133710,0
ENSG00000133731,2934
ENSG00000133739,243
ENSG00000133740,693
ENSG00000133742,93114
ENSG00000133773,2558
ENSG00000133789,5520
ENSG00000133794,8623
ENSG00000133800,548
ENSG00000133805,14484
ENSG00000133812,6477
ENSG00000133816,49217
ENSG00000133818,1216
ENSG00000133835,10119
ENSG00000133858,9074
ENSG00000133863,0
ENSG00000133872,63612
ENSG00000133874,4630
ENSG00000133878,0
ENSG00000133884,12874
ENSG00000133895,4170
ENSG00000133935,1755
ENSG00000133937,12
ENSG00000133943,15178
ENSG00000133958,36
ENSG00000133961,66077
ENSG00000133962,92
ENSG00000133980,0
ENSG00000133983,174
ENSG00000133985,2946
ENSG00000133997,1902
ENSG00000134001,5917
ENSG00000134007,13
ENSG00000134013,374
ENSG00000134014,3216
ENSG00000134020,24
ENSG00000134028,55
ENSG00000134030,3268
ENSG00000134042,11
ENSG00000134046,19064
ENSG00000134049,1223
ENSG00000134056,2149
ENSG00000134057,1092
ENSG00000134058,1926
ENSG00000134061,4978
ENSG00000134070,1032
ENSG00000134072,4359
ENSG00000134077,2489
ENSG00000134086,23238
ENSG00000134107,11816
ENSG00000134108,13691
ENSG00000134109,16129
ENSG00000134115,0
ENSG00000134121,36
ENSG00000134138,12
ENSG00000134146,404
ENSG00000134152,16213
ENSG00000134153,7210
ENSG00000134160,14
ENSG00000134183,98
ENSG00000134184,2986
ENSG00000134186,12614
ENSG00000134193,55
ENSG00000134198,14299
ENSG00000134200,0
ENSG00000134201,42
ENSG00000134202,413
ENSG00000134207,5
ENSG00000134215,7006
ENSG00000134216,0
ENSG00000134222,1134
ENSG00000134240,4
ENSG00000134242,6904
ENSG00000134243,16802
ENSG00000134245,94
ENSG00000134247,378
ENSG00000134248,17139
ENSG00000134249,0
ENSG00000134250,44230
ENSG00000134253,51
ENSG00000134255,5980
ENSG00000134256,2327
ENSG00000134258,0
ENSG00000134259,4
ENSG00000134262,5278
ENSG00000134265,4407
ENSG00000134278,560
ENSG00000134283,6189
ENSG00000134285,4657
ENSG00000134287,37351
ENSG00000134291,1799
ENSG00000134294,20930
ENSG00000134308,17880
ENSG00000134313,12209
ENSG00000134317,71
ENSG00000134318,3696
ENSG00000134321,2726
ENSG00000134323,13
ENSG00000134324,3164
ENSG00000134326,2181
ENSG00000134330,2533
ENSG00000134333,62401
ENSG00000134339,0
ENSG00000134343,0
ENSG00000134352,9922
ENSG00000134363,5
ENSG00000134365,4
ENSG00000134369,620
ENSG00000134371,7252
ENSG00000134375,3296
ENSG00000134376,9
ENSG00000134389,4
ENSG00000134398,1
ENSG00000134419,15255
ENSG00000134438,0
ENSG00000134440,13096
ENSG00000134443,4
ENSG00000134444,6075
ENSG00000134452,12156
ENSG00000134453,8489
ENSG00000134460,786
ENSG00000134461,435
ENSG00000134463,2724
ENSG00000134470,1995
ENSG00000134480,3451
ENSG00000134489,354
ENSG00000134490,574
ENSG00000134504,120
ENSG00000134508,51
ENSG00000134516,44759
ENSG00000134531,759
ENSG00000134532,17
ENSG00000134533,0
ENSG00000134538,0
ENSG00000134539,8045
ENSG00000134545,202
ENSG00000134548,235
ENSG00000134551,0
ENSG00000134569,1
ENSG00000134571,2714
ENSG00000134574,2984
ENSG00000134575,3333
ENSG00000134588,0
ENSG00000134590,5125
ENSG00000134594,611
ENSG00000134595,4
ENSG00000134597,2712
ENSG00000134602,7669
ENSG00000134627,1035
ENSG00000134640,0
ENSG00000134644,7215
ENSG00000134668,1299
ENSG00000134684,9043
ENSG00000134686,111781
ENSG00000134690,873
ENSG00000134697,3572
ENSG00000134698,35453
ENSG00000134709,369
ENSG00000134716,40
ENSG00000134717,5258
ENSG00000134744,3950
ENSG00000134748,7535
ENSG00000134755,20828
ENSG00000134757,4
ENSG00000134758,6120
ENSG00000134759,4531
ENSG00000134760,4
ENSG00000134762,5
ENSG00000134765,64
ENSG00000134769,56
ENSG00000134775,6
ENSG00000134779,16998
ENSG00000134780,305
ENSG00000134802,2856
ENSG00000134809,1875
ENSG00000134812,2
ENSG00000134815,28085
ENSG00000134817,0
ENSG00000134824,1695
ENSG00000134825,5358
ENSG00000134827,13292
ENSG00000134830,35075
ENSG00000134851,13714
ENSG00000134852,1364
ENSG00000134853,13
ENSG00000134864,454
ENSG00000134871,7
ENSG00000134873,26
ENSG00000134874,4
ENSG00000134882,12200
ENSG00000134884,20589
ENSG00000134897,487
ENSG00000134899,630
ENSG00000134900,5728
ENSG00000134901,51
ENSG00000134905,23657
ENSG00000134909,376
ENSG00000134910,7206
ENSG00000134917,1
ENSG00000134940,0
ENSG00000134954,32099
ENSG00000134955,5937
ENSG00000134962,1
ENSG00000134970,8601
ENSG00000134982,5251
ENSG00000134986,1793
ENSG00000134987,2363
ENSG00000134996,42227
ENSG00000135002,1773
ENSG00000135018,20005
ENSG00000135040,1430
ENSG00000135045,2743
ENSG00000135046,84635
ENSG00000135047,3351
ENSG00000135048,17000
ENSG00000135049,27687
ENSG00000135052,1709
ENSG00000135063,1
ENSG00000135069,1254
ENSG00000135070,15339
ENSG00000135074,28547
ENSG00000135077,5303
ENSG00000135083,18417
ENSG00000135090,15845
ENSG00000135093,1334
ENSG00000135094,43
ENSG00000135097,0
ENSG00000135100,21
ENSG00000135108,2506
ENSG00000135111,1
ENSG00000135114,8401
ENSG00000135116,193
ENSG00000135119,347
ENSG00000135124,5311
ENSG00000135127,1494
ENSG00000135144,883
ENSG00000135148,18751
ENSG00000135164,6295
ENSG00000135175,0
ENSG00000135185,2157
ENSG00000135205,1044
ENSG00000135211,2577
ENSG00000135218,26802
ENSG00000135220,3
ENSG00000135222,4
ENSG00000135226,0
ENSG00000135241,7049
ENSG00000135245,201
ENSG00000135248,7
ENSG00000135249,1587
ENSG00000135250,14449
ENSG00000135253,1466
ENSG00000135269,16025
ENSG00000135272,5354
ENSG00000135297,3054
ENSG00000135298,10
ENSG00000135299,1037
ENSG00000135312,2
ENSG00000135314,73
ENSG00000135315,1204
ENSG00000135316,9699
ENSG00000135317,7227
ENSG00000135318,449
ENSG00000135324,4
ENSG00000135333,0
ENSG00000135334,18956
ENSG00000135336,2167
ENSG00000135338,13
ENSG00000135341,6638
ENSG00000135346,0
ENSG00000135355,4
ENSG00000135362,3369
ENSG00000135363,18477
ENSG00000135365,39886
ENSG00000135372,3437
ENSG00000135373,7
ENSG00000135374,1
ENSG00000135378,8384
ENSG00000135387,17516
ENSG00000135390,21809
ENSG00000135392,4576
ENSG00000135404,95061
ENSG00000135406,2
ENSG00000135407,3528
ENSG00000135409,6
ENSG00000135413,4
ENSG00000135414,1066
ENSG00000135423,143
ENSG00000135424,1887
ENSG00000135426,4226
ENSG00000135436,15
ENSG00000135437,486
ENSG00000135439,18869
ENSG00000135441,2565
ENSG00000135443,0
ENSG00000135446,3913
ENSG00000135447,47
ENSG00000135451,446
ENSG00000135452,3589
ENSG00000135454,1
ENSG00000135457,5102
ENSG00000135469,736
ENSG00000135472,9
ENSG00000135473,3183
ENSG00000135476,578
ENSG00000135480,54
ENSG00000135482,2825
ENSG00000135486,85620
ENSG00000135502,0
ENSG00000135503,7598
ENSG00000135506,81233
ENSG00000135517,20
ENSG00000135519,5892
ENSG00000135521,1003
ENSG00000135525,1091
ENSG00000135535,61641
ENSG00000135537,265
ENSG00000135540,278
ENSG00000135541,203
ENSG00000135547,14
ENSG00000135549,29
ENSG00000135569,0
ENSG00000135577,0
ENSG00000135587,2599
ENSG00000135596,48654
ENSG00000135597,3941
ENSG00000135604,18512
ENSG00000135605,499
ENSG00000135617,1861
ENSG00000135622,618
ENSG00000135624,16832
ENSG00000135625,1
ENSG00000135631,1892
ENSG00000135632,1649
ENSG00000135636,128343
ENSG00000135637,1479
ENSG00000135638,1
ENSG00000135643,271
ENSG00000135655,70103
ENSG00000135677,55022
ENSG00000135678,1762
ENSG00000135679,20308
ENSG00000135686,12311
ENSG00000135697,0
ENSG00000135698,1083
ENSG00000135702,1
ENSG00000135709,39554
ENSG00000135720,11096
ENSG00000135722,770
ENSG00000135723,11608
ENSG00000135736,880
ENSG00000135740,421
ENSG00000135744,0
ENSG00000135749,1389
ENSG00000135750,7
ENSG00000135763,677
ENSG00000135766,37614
ENSG00000135773,1
ENSG00000135775,2844
ENSG00000135776,3246
ENSG00000135778,1715
ENSG00000135801,2675
ENSG00000135821,193068
ENSG00000135823,8818
ENSG00000135824,0
ENSG00000135828,11032
ENSG00000135829,19326
ENSG00000135835,165
ENSG00000135837,6211
ENSG00000135838,49949
ENSG00000135842,137404
ENSG00000135845,4014
ENSG00000135862,986
ENSG00000135870,17460
ENSG00000135898,353
ENSG00000135899,26935
ENSG00000135900,5191
ENSG00000135902,1
ENSG00000135903,5
ENSG00000135905,5814
ENSG00000135912,5608
ENSG00000135913,1436
ENSG00000135914,4
ENSG00000135916,9586
ENSG00000135917,0
ENSG00000135919,221
ENSG00000135924,28743
ENSG00000135925,148
ENSG00000135926,56013
ENSG00000135929,23097
ENSG00000135930,16029
ENSG00000135931,36
ENSG00000135932,41416
ENSG00000135940,21905
ENSG00000135945,2709
ENSG00000135951,320
ENSG00000135953,3009
ENSG00000135956,61060
ENSG00000135960,179
ENSG00000135966,3463
ENSG00000135968,3106
ENSG00000135972,1898
ENSG00000135973,1
ENSG00000135974,2822
ENSG00000135976,383
ENSG00000135999,5005
ENSG00000136002,116
ENSG00000136003,40633
ENSG00000136010,77
ENSG00000136011,52
ENSG00000136014,136
ENSG00000136021,9516
ENSG00000136026,40102
ENSG00000136040,87692
ENSG00000136044,5780
ENSG00000136045,3932
ENSG00000136048,6564
ENSG00000136051,17282
ENSG00000136052,46
ENSG00000136059,4455
ENSG00000136068,2604
ENSG00000136098,839
ENSG00000136099,5
ENSG00000136100,5763
ENSG00000136104,3903
ENSG00000136108,2571
ENSG00000136110,0
ENSG00000136111,2248
ENSG00000136114,63
ENSG00000136122,812
ENSG00000136141,1600
ENSG00000136143,2226
ENSG00000136144,2923
ENSG00000136146,6058
ENSG00000136147,9980
